"geo","sex","edu.att","age.group","year","deaths.new","pop.size","age","mx","mx.tot","pop.tot","deaths.tot","deaths_edu_prop"
"Bosnia and Herzegovina","F","secondary.higher","15-19",1988,NA,175340,15,NA,0.00046956008,192340,91,NA
"Bosnia and Herzegovina","F","secondary.higher","20-24",1988,NA,168280,20,NA,0.000587855064,195620,115,NA
"Bosnia and Herzegovina","F","noEdu.primary","25-29",1988,NA,45800,25,NA,0.000676521996,194980,132,NA
"Bosnia and Herzegovina","F","noEdu.primary","30-34",1988,NA,63140,30,NA,0.000853722012,180960,155,NA
"Bosnia and Herzegovina","F","secondary.higher","35-39",1988,NA,86560,35,NA,0.00120932152,165820,201,NA
"Bosnia and Herzegovina","F","secondary.higher","40-44",1988,NA,51940,40,NA,0.00188003084,132280,249,NA
"Bosnia and Herzegovina","F","noEdu.primary","45-49",1988,NA,85100,45,NA,0.00306795,118260,363,NA
"Bosnia and Herzegovina","F","noEdu.primary","50-54",1988,NA,105960,50,NA,0.00506193868,133780,678,NA
"Bosnia and Herzegovina","F","secondary.higher","55-59",1988,NA,16520,55,NA,0.00839127724,119860,1006,NA
"Bosnia and Herzegovina","F","secondary.higher","60-64",1988,NA,9240,60,NA,0.0141033292,94780,1337,NA
"Bosnia and Herzegovina","F","noEdu.primary","65-69",1988,NA,58060,65,NA,0.0240638612,62260,1499,NA
"Bosnia and Herzegovina","F","noEdu.primary","70-74",1988,NA,39880,70,NA,0.040604526,41540,1687,NA
"Bosnia and Herzegovina","F","secondary.higher","75-79",1988,NA,740,75,NA,0.0674875912,33980,2294,NA
"Bosnia and Herzegovina","F","secondary.higher","80-84",1988,NA,260,80,NA,0.10847038,19960,2166,NA
"Bosnia and Herzegovina","F","noEdu.primary","85+",1988,NA,10480,85,NA,0.197608463842339,10480,2071,NA
"Bosnia and Herzegovina","M","noEdu.primary","15-19",1988,NA,10520,15,NA,0.001795145232,205760,370,NA
"Bosnia and Herzegovina","M","secondary.higher","20-24",1988,NA,203920,20,NA,0.00358664648,211640,760,NA
"Bosnia and Herzegovina","M","secondary.higher","25-29",1988,NA,196960,25,NA,0.00355117136,210920,750,NA
"Bosnia and Herzegovina","M","noEdu.primary","30-34",1988,NA,22440,30,NA,0.00259775416,192860,502,NA
"Bosnia and Herzegovina","M","noEdu.primary","35-39",1988,NA,32900,35,NA,0.00299015732,172580,517,NA
"Bosnia and Herzegovina","M","secondary.higher","40-44",1988,NA,94320,40,NA,0.0043850796,131980,579,NA
"Bosnia and Herzegovina","M","secondary.higher","45-49",1988,NA,68240,45,NA,0.00664884144,113500,755,NA
"Bosnia and Herzegovina","M","noEdu.primary","50-54",1988,NA,63100,50,NA,0.01004451244,126760,1274,NA
"Bosnia and Herzegovina","M","noEdu.primary","55-59",1988,NA,66780,55,NA,0.0155370452,108840,1692,NA
"Bosnia and Herzegovina","M","secondary.higher","60-64",1988,NA,22920,60,NA,0.024126552,75080,1812,NA
"Bosnia and Herzegovina","M","secondary.higher","65-69",1988,NA,8040,65,NA,0.0372362216,37380,1392,NA
"Bosnia and Herzegovina","M","noEdu.primary","70-74",1988,NA,21280,70,NA,0.057408312,23900,1373,NA
"Bosnia and Herzegovina","M","noEdu.primary","75-79",1988,NA,20380,75,NA,0.0877491892,21500,1887,NA
"Bosnia and Herzegovina","M","secondary.higher","80-84",1988,NA,240,80,NA,0.131084264,12820,1681,NA
"Bosnia and Herzegovina","M","secondary.higher","85+",1988,NA,0,85,NA,0.214887070937163,5540,1191,NA
"Bosnia and Herzegovina","F","noEdu.primary","15-19",1989,NA,15700,15,NA,0.00048978004,190020,94,NA
"Bosnia and Herzegovina","F","noEdu.primary","20-24",1989,NA,22820,20,NA,0.000603927532,190260,115,NA
"Bosnia and Herzegovina","F","secondary.higher","25-29",1989,NA,154540,25,NA,0.000693260998,196540,137,NA
"Bosnia and Herzegovina","F","secondary.higher","30-34",1989,NA,122860,30,NA,0.000871861006,181880,159,NA
"Bosnia and Herzegovina","F","noEdu.primary","35-39",1989,NA,76380,35,NA,0.00122466076,169660,208,NA
"Bosnia and Herzegovina","F","noEdu.primary","40-44",1989,NA,82420,40,NA,0.00189001542,140340,266,NA
