"geo","sex","edu.att","age.group","year","log.mx.new","pop.size","region","sigma","mu"
"Tunisia","F","noEdu.primary","15-19",2012,NA,62340,"region3",0.163032805303064,-7.43146445944815
"Tunisia","M","secondary.higher","15-19",2012,NA,383200,"region3",0.0673597952119155,-7.43962600543048
"Tunisia","F","secondary.higher","15-19",2012,NA,375300,"region3",0.0888362639458613,-8.02631292160342
"Tunisia","M","noEdu.primary","15-19",2012,NA,76640,"region3",0.110223960999809,-6.83540810498358
"Tunisia","F","noEdu.primary","15-19",2013,NA,58660,"region3",0.168581016771953,-7.46157350435255
"Tunisia","M","secondary.higher","15-19",2013,NA,376000,"region3",0.0693195484108679,-7.4639289454166
"Tunisia","F","secondary.higher","15-19",2013,NA,367700,"region3",0.0931782526727659,-8.05497348036761
"Tunisia","M","noEdu.primary","15-19",2013,NA,71860,"region3",0.116401265400752,-6.86050516616895
"Tunisia","F","noEdu.primary","15-19",2014,NA,54980,"region3",0.177546461030347,-7.47258711009998
"Tunisia","M","secondary.higher","15-19",2014,NA,368800,"region3",0.0702165222972221,-7.47885387160916
"Tunisia","F","secondary.higher","15-19",2014,NA,360100,"region3",0.0953681968441926,-8.06866131523946
"Tunisia","M","noEdu.primary","15-19",2014,NA,67080,"region3",0.121259730969796,-6.87392466664858
"Tunisia","F","noEdu.primary","15-19",2015,NA,51300,"region3",0.192520915105278,-7.57089324777088
"Tunisia","M","secondary.higher","15-19",2015,NA,361600,"region3",0.0837747043573298,-7.57126139682776
"Tunisia","F","secondary.higher","15-19",2015,NA,352500,"region3",0.107956333660467,-8.16165696652144
"Tunisia","M","noEdu.primary","15-19",2015,NA,62300,"region3",0.137979544220551,-6.97035696547711
"Turkey","F","noEdu.primary","15-19",1978,NA,1522620,"region2",0.0238681550299394,-6.35640147074712
"Turkey","M","secondary.higher","15-19",1978,NA,1158000,"region2",0.0256399874147327,-6.31111317812275
"Turkey","F","secondary.higher","15-19",1978,NA,700320,"region2",0.0462780057440373,-7.20363042760968
"Turkey","M","noEdu.primary","15-19",1978,NA,1008360,"region2",0.0204113302472775,-5.4643768360071
"Turkey","F","noEdu.primary","15-19",1979,NA,1506560,"region2",0.0234731039221508,-6.37920395792024
"Turkey","M","secondary.higher","15-19",1979,NA,1214200,"region2",0.0253704336653355,-6.33378293329001
"Turkey","F","secondary.higher","15-19",1979,NA,748860,"region2",0.0441287184254081,-7.22664127208519
"Turkey","M","noEdu.primary","15-19",1979,NA,998380,"region2",0.0203132059229922,-5.48724277209589
"Turkey","F","noEdu.primary","15-19",1980,NA,1490500,"region2",0.023613669564443,-6.40187540633607
"Turkey","M","secondary.higher","15-19",1980,NA,1270400,"region2",0.0249888812654767,-6.35640272424637
"Turkey","F","secondary.higher","15-19",1980,NA,797400,"region2",0.0432820993087514,-7.24826786843983
"Turkey","M","noEdu.primary","15-19",1980,NA,988400,"region2",0.0202681913204636,-5.50984092520184
"Turkey","F","noEdu.primary","15-19",1981,NA,1479900,"region2",0.024242127978985,-6.42031315885541
"Turkey","M","secondary.higher","15-19",1981,NA,1330140,"region2",0.0250813838944062,-6.37462125305765
"Turkey","F","secondary.higher","15-19",1981,NA,849280,"region2",0.0431732347645476,-7.26753107843643
"Turkey","M","noEdu.primary","15-19",1981,NA,975880,"region2",0.0210031496347663,-5.5280620560927
"Turkey","F","noEdu.primary","15-19",1982,NA,1469300,"region2",0.0243829017022393,-6.43963289298719
"Turkey","M","secondary.higher","15-19",1982,NA,1389880,"region2",0.0240834787423265,-6.39310542166662
"Turkey","F","secondary.higher","15-19",1982,NA,901160,"region2",0.0419295130471053,-7.28567271097527
"Turkey","M","noEdu.primary","15-19",1982,NA,963360,"region2",0.0207433821452138,-5.54676382543968
"Turkey","F","noEdu.primary","15-19",1983,-6.53152910471579,1458700,"region2",0.0229495932165277,-6.49135880421473
"Turkey","M","secondary.higher","15-19",1983,-6.60153093244604,1449620,"region2",0.0222393296125075,-6.44595334838444
"Turkey","F","secondary.higher","15-19",1983,-7.62968510038701,953040,"region2",0.0415066589798743,-7.33923430910881
"Turkey","M","noEdu.primary","15-19",1983,-5.50383293284154,950840,"region2",0.0186782148462217,-5.60004451061648
"Turkey","F","noEdu.primary","15-19",1984,-6.54997604892111,1448100,"region2",0.0232200075784502,-6.50175378222588
"Turkey","M","secondary.higher","15-19",1984,-6.59140941648991,1509360,"region2",0.0220395340810544,-6.45665578036859
"Turkey","F","secondary.higher","15-19",1984,-7.64871789690594,1004920,"region2",0.0411230629389445,-7.34956958824196
"Turkey","M","noEdu.primary","15-19",1984,-5.49368295965777,938320,"region2",0.0188787969217526,-5.61087778587466
"Turkey","F","noEdu.primary","15-19",1985,-6.57053797837513,1437500,"region2",0.0231593564231148,-6.51304973634371
"Turkey","M","secondary.higher","15-19",1985,-6.581688696866,1569100,"region2",0.0217586414042323,-6.46733873347327
"Turkey","F","secondary.higher","15-19",1985,-7.66619826962156,1056800,"region2",0.0399490297661479,-7.35920201401823
"Turkey","M","noEdu.primary","15-19",1985,-5.48388462563956,925800,"region2",0.0193885670100868,-5.62128625961638
"Turkey","F","noEdu.primary","15-19",1986,-6.57904316906929,1441860,"region2",0.0237031353759824,-6.52239312593615
"Turkey","M","secondary.higher","15-19",1986,-6.57822953783526,1643520,"region2",0.0213199800319634,-6.47701080681803
"Turkey","F","secondary.higher","15-19",1986,-7.67495685883223,1119940,"region2",0.0392957682974206,-7.36934155908118
"Turkey","M","noEdu.primary","15-19",1986,-5.47989596502274,914920,"region2",0.0195396932766821,-5.63098723630622
"Turkey","F","noEdu.primary","15-19",1987,-6.58807150990904,1446220,"region2",0.0238365120193955,-6.53153728484582
"Turkey","M","secondary.higher","15-19",1987,-6.57508049735051,1717940,"region2",0.0214546182364745,-6.48675108187705
"Turkey","F","secondary.higher","15-19",1987,-7.68468251850114,1183080,"region2",0.0378125996356167,-7.37853818099052
"Turkey","M","noEdu.primary","15-19",1987,-5.47688508229209,904040,"region2",0.0195969634499367,-5.64059215654145
"Turkey","F","noEdu.primary","15-19",1988,-6.65004399783158,1450580,"region2",0.0232369257372077,-6.54252585979071
"Turkey","M","secondary.higher","15-19",1988,-6.44889385754587,1792360,"region2",0.0209890567832144,-6.49764278173563
"Turkey","F","secondary.higher","15-19",1988,-7.53133735421515,1246220,"region2",0.0377506652501294,-7.39027047853992
"Turkey","M","noEdu.primary","15-19",1988,-5.56688111178757,893160,"region2",0.0198485555107397,-5.65105436315449
"Turkey","F","noEdu.primary","15-19",1989,-6.66321930125027,1454940,"region2",0.023868607817873,-6.5425239408685
"Turkey","M","secondary.higher","15-19",1989,-6.449826204537,1866780,"region2",0.0206785278851944,-6.49707904346545
"Turkey","F","secondary.higher","15-19",1989,-7.54401902698986,1309360,"region2",0.0365538772461325,-7.38915878718319
"Turkey","M","noEdu.primary","15-19",1989,-5.56819036956431,882280,"region2",0.0199483028698057,-5.65078645700013
"Turkey","F","noEdu.primary","15-19",1990,-6.6770341237402,1459300,"region2",0.0236132748114512,-6.56119742991223
"Turkey","M","secondary.higher","15-19",1990,-6.45134036565272,1941200,"region2",0.0205348020052632,-6.51510013731228
"Turkey","F","secondary.higher","15-19",1990,-7.5570686117662,1372500,"region2",0.0363188766491541,-7.40799749724997
"Turkey","M","noEdu.primary","15-19",1990,-5.56983517128873,871400,"region2",0.0199522670913912,-5.66950259428807
"Turkey","F","noEdu.primary","15-19",1991,-6.6656419044788,1434920,"region2",0.0237105414541822,-6.56110514733566
"Turkey","M","secondary.higher","15-19",1991,-6.44520160410736,2025660,"region2",0.0201260490272389,-6.5152262260647
"Turkey","F","secondary.higher","15-19",1991,-7.54755145180392,1446720,"region2",0.0351357466885618,-7.40704147052766
"Turkey","M","noEdu.primary","15-19",1991,-5.56324008596806,845340,"region2",0.0204086713018343,-5.66888451153786
"Turkey","F","noEdu.primary","15-19",1992,-6.65564242106117,1410540,"region2",0.0242586628485166,-6.56156927601945
"Turkey","M","secondary.higher","15-19",1992,-6.43929066063895,2110120,"region2",0.0199980316101423,-6.51620977176205
"Turkey","F","secondary.higher","15-19",1992,-7.53533878256991,1520940,"region2",0.0343023001364584,-7.40839275502886
"Turkey","M","noEdu.primary","15-19",1992,-5.5575374725337,819280,"region2",0.0205399073634897,-5.6702992607093
"Turkey","F","noEdu.primary","15-19",1993,-6.6504024185796,1386160,"region2",0.0244033349604894,-6.56388953886109
"Turkey","M","secondary.higher","15-19",1993,-6.4262351381072,2194580,"region2",0.0196002266601532,-6.51809660567259
"Turkey","F","secondary.higher","15-19",1993,-7.51514147738425,1595160,"region2",0.0332024895895463,-7.41012210589537
"Turkey","M","noEdu.primary","15-19",1993,-5.56128694264338,793220,"region2",0.0211108698737694,-5.67195619699468
"Turkey","F","noEdu.primary","15-19",1994,-6.69478238269228,1361780,"region2",0.0245560135576894,-6.56674296887448
"Turkey","M","secondary.higher","15-19",1994,-6.35728780076374,2279040,"region2",0.0187604217454499,-6.52114240512213
"Turkey","F","secondary.higher","15-19",1994,-7.40827900812738,1669380,"region2",0.0324203200799296,-7.41372135751535
"Turkey","M","noEdu.primary","15-19",1994,-5.64316705412242,767160,"region2",0.0214751524575942,-5.67468588464901
"Turkey","F","noEdu.primary","15-19",1995,-6.68685740568332,1337400,"region2",0.0249894902285311,-6.5698135569811
"Turkey","M","secondary.higher","15-19",1995,-6.3556931073289,2363500,"region2",0.0189903584353773,-6.52400619029472
"Turkey","F","secondary.higher","15-19",1995,-7.40167182944479,1743600,"region2",0.0322290729668394,-7.41679752914191
"Turkey","M","noEdu.primary","15-19",1995,-5.64153202320957,741100,"region2",0.0215488933494416,-5.67794604853928
"Turkey","F","noEdu.primary","15-19",1996,-6.68911309343699,1291400,"region2",0.0255123244790035,-6.61055972078837
"Turkey","M","secondary.higher","15-19",1996,-6.41131910910301,2427480,"region2",0.0188956059729738,-6.56510348274217
"Turkey","F","secondary.higher","15-19",1996,-7.4037639799923,1814580,"region2",0.0322207383367334,-7.45732249182498
"Turkey","M","noEdu.primary","15-19",1996,-5.69653923173763,707060,"region2",0.0224347012444393,-5.71884528362995
"Turkey","F","noEdu.primary","15-19",1997,-6.69154109227312,1245400,"region2",0.026404175858529,-6.64044180758838
"Turkey","M","secondary.higher","15-19",1997,-6.4712531559917,2491460,"region2",0.0192716173128421,-6.59449119517608
"Turkey","F","secondary.higher","15-19",1997,-7.40570251969749,1885560,"region2",0.0323832271278163,-7.48721301363311
"Turkey","M","noEdu.primary","15-19",1997,-5.75706251066709,673020,"region2",0.0237601652731372,-5.74807998307315
"Turkey","F","noEdu.primary","15-19",1998,-6.70703910726995,1199400,"region2",0.0268766515549868,-6.67082434490129
"Turkey","M","secondary.higher","15-19",1998,-6.52742899012805,2555440,"region2",0.0192084033734067,-6.6250657406312
"Turkey","F","secondary.higher","15-19",1998,-7.39245331917047,1956540,"region2",0.031759267879504,-7.51731723785282
"Turkey","M","noEdu.primary","15-19",1998,-5.84198845892378,638980,"region2",0.0240871259014677,-5.77894432890565
"Turkey","F","noEdu.primary","15-19",1999,-6.69349448223358,1153400,"region2",0.0284789026255622,-6.703631740914
"Turkey","M","secondary.higher","15-19",1999,-6.61167918812848,2619420,"region2",0.0191310732243531,-6.6582979359943
"Turkey","F","secondary.higher","15-19",1999,-7.41489845517733,2027520,"region2",0.0319692739303576,-7.5499708090794
"Turkey","M","noEdu.primary","15-19",1999,-5.88991330749182,604940,"region2",0.0248841673976526,-5.81211547059513
"Turkey","F","noEdu.primary","15-19",2000,-6.69642038518851,1107400,"region2",0.029179065424692,-6.73821892258067
"Turkey","M","secondary.higher","15-19",2000,-6.69126720185178,2683400,"region2",0.0197517620547216,-6.69334428989764
"Turkey","F","secondary.higher","15-19",2000,-7.41786636181026,2098500,"region2",0.0322021885780292,-7.58557686853808
"Turkey","M","noEdu.primary","15-19",2000,-5.96946279342956,570900,"region2",0.0260580155125583,-5.84707093402206
"Turkey","F","noEdu.primary","15-19",2001,-6.69569950244978,995780,"region2",0.0307188572511794,-6.7478068916517
"Turkey","M","secondary.higher","15-19",2001,-6.69997181554531,2740980,"region2",0.0187991966568512,-6.70175716394225
"Turkey","F","secondary.higher","15-19",2001,-7.41682141324256,2199460,"region2",0.031042770441919,-7.59437861241378
"Turkey","M","noEdu.primary","15-19",2001,-5.97741463191297,506040,"region2",0.0273576630681712,-5.85623139556995
"Turkey","F","noEdu.primary","15-19",2002,-6.69388367846659,884160,"region2",0.0324492108239796,-6.75718793706206
"Turkey","M","secondary.higher","15-19",2002,-6.708682785136,2798560,"region2",0.0192492790385872,-6.7116249972669
"Turkey","F","secondary.higher","15-19",2002,-7.41514685430265,2300420,"region2",0.0307314337567696,-7.60416570458556
"Turkey","M","noEdu.primary","15-19",2002,-5.98689636711109,441180,"region2",0.0290430375889509,-5.86560203083675
"Turkey","F","noEdu.primary","15-19",2003,-6.69677539490049,772540,"region2",0.0348556304470881,-6.76790811931549
"Turkey","M","secondary.higher","15-19",2003,-6.7165359546048,2856140,"region2",0.0194993103658017,-6.72207952596731
"Turkey","F","secondary.higher","15-19",2003,-7.41085693468427,2401380,"region2",0.0298985067203973,-7.61493215844721
"Turkey","M","noEdu.primary","15-19",2003,-6.00086230956675,376320,"region2",0.0323119836620851,-5.87561724080757
"Turkey","F","noEdu.primary","15-19",2004,-6.74594773239728,660920,"region2",0.0376523880571469,-6.77916727760437
"Turkey","M","secondary.higher","15-19",2004,-6.71305916714098,2913720,"region2",0.0190002716517095,-6.73362514738746
"Turkey","F","secondary.higher","15-19",2004,-7.38222068022958,2502340,"region2",0.029413229842764,-7.62514641875562
"Turkey","M","noEdu.primary","15-19",2004,-6.07395035744971,311460,"region2",0.0353331869500711,-5.88762381410752
"Turkey","F","noEdu.primary","15-19",2005,-6.74714970253494,549300,"region2",0.041369341168186,-6.79121106084698
"Turkey","M","secondary.higher","15-19",2005,-6.72559079260093,2971300,"region2",0.0190033352436862,-6.74592214261046
"Turkey","F","secondary.higher","15-19",2005,-7.38458118988743,2603300,"region2",0.0296336665289024,-7.63808442174865
"Turkey","M","noEdu.primary","15-19",2005,-6.08758608598319,246600,"region2",0.0393824031783213,-5.89943183868327
"Turkey","F","noEdu.primary","15-19",2006,-6.76615976756474,500820,"region2",0.0437495673058117,-6.81671052507089
"Turkey","M","secondary.higher","15-19",2006,-6.76203790286019,2984780,"region2",0.019915677780626,-6.77101720292155
"Turkey","F","secondary.higher","15-19",2006,-7.40473312984899,2641500,"region2",0.030083647786615,-7.66299166219271
"Turkey","M","noEdu.primary","15-19",2006,-6.12395373015406,227420,"region2",0.042015581428554,-5.92451054606088
"Turkey","F","noEdu.primary","15-19",2007,-6.78777866271543,452340,"region2",0.0456175730403315,-6.82014389697205
"Turkey","M","secondary.higher","15-19",2007,-6.80011603842366,2998260,"region2",0.0195702535680192,-6.773128415347
"Turkey","F","secondary.higher","15-19",2007,-7.42470727959653,2679700,"region2",0.0300554596468528,-7.66417577906141
"Turkey","M","noEdu.primary","15-19",2007,-6.16194712659328,208240,"region2",0.043859792917044,-5.92680484790914
"Turkey","F","noEdu.primary","15-19",2008,-6.80626496761924,403860,"region2",0.0503888644335802,-6.84678705693269
"Turkey","M","secondary.higher","15-19",2008,-6.84027097905796,3011740,"region2",0.0196760728608595,-6.80024191867291
"Turkey","F","secondary.higher","15-19",2008,-7.44639967906295,2717900,"region2",0.0303786856016505,-7.69257476973091
"Turkey","M","noEdu.primary","15-19",2008,-6.20178471479873,189060,"region2",0.046909884261855,-5.95450354376354
"Turkey","F","noEdu.primary","15-19",2009,-6.78200635655238,355380,"region2",0.0528975405354806,-6.87522419473787
"Turkey","M","secondary.higher","15-19",2009,-6.88851163939209,3025220,"region2",0.0200360810973077,-6.82936891421133
"Turkey","F","secondary.higher","15-19",2009,-7.48073966400008,2756100,"region2",0.0300459802546853,-7.7216738889192
"Turkey","M","noEdu.primary","15-19",2009,-6.19064510465273,169880,"region2",0.0494179460594845,-5.98497068950501
"Turkey","F","noEdu.primary","15-19",2010,-6.80827713322738,306900,"region2",0.0587001363615922,-6.90733380513362
"Turkey","M","secondary.higher","15-19",2010,-6.93230803891117,3038700,"region2",0.0206774710980909,-6.85980134598005
"Turkey","F","secondary.higher","15-19",2010,-7.50160833361384,2794300,"region2",0.0306258793886012,-7.75107655677401
